response_id,topic,value,response_date,student_year,procedure,improvement,question,academic_year,label
R_WCl1WmXxwIbySVH,t_5,0.7655172413793103,2021-01-29T22:13:22Z,D3,Prosthodontics,"Next time I want to be more confident and aggressive in my crown prep. I was being hesitant since it was my first one, but after watching Dr. Dill prep some of it - I saw that I could use more pressure when drilling. I also need to work on maneuvering around the DL portion of the prep.",NA,2020-2021,contact margin prep composite restoration bur remove
R_WCNmu1hK6QQVbMJ,t_3,0.38181818181818183,2021-03-15T20:13:50Z,D3,Exam/Tx Plan,"Next time, I would like to be more familiar with the clinical summary page.",NA,2020-2021,exam time patient plan complete faculty appointment
R_WCNmu1hK6QQVbMJ,t_5,0.38181818181818183,2021-03-15T20:13:50Z,D3,Exam/Tx Plan,"Next time, I would like to be more familiar with the clinical summary page.",NA,2020-2021,contact margin prep composite restoration bur remove
R_WCok2v9URm2gEI9,t_4,0.5515151515151515,2021-11-04T22:56:04Z,D3,Prosthodontics,"Next time, when adding a tooth to a complete denture using the hard reline material, I will add in retention grooves on the denture and the tooth to better secure the tooth.",Thanks Dr. Beard!,2021-2022,time crown impression denture occlusion bite tray
R_WcSWAOE7Oty4kjD,t_1,0.6876712328767124,2021-09-22T04:01:39Z,D3,Restorative,"I think I would to try to be more prepared when considering the abutment teeth for a removable dental prosthesis. Today, I felt that I could have been more ""read/prepared"" on how to manage a canine with dehiscence, also serving as a potential abutment tooth for removable dental prosthesis.","Thank you Dr.Heys. It was a great learning experience for me. I was able to incorporate the thought process of both pros and perio while thinking of choosing abutment teeth for the patient. Also, it allowed me to devise a treatment plan that could work for the patient. Thank you Dr.Heys for helping me throughout my appointment. Really excited to work with you for my upcoming cases!",2021-2022,caries patient plan treatment tooth lesion option
R_WCzrVwlZ799S2Xv,t_3,0.674074074074074,2021-10-14T21:14:25Z,D3,Restorative,Continuing to improve on time management skills. And always have a clear picture of your patient expectations and desires prior to formulating a treatment plan.,NA,2021-2022,exam time patient plan complete faculty appointment
R_Wd4JdHiJyjdFI6B,t_4,0.9771428571428572,2021-11-02T21:46:21Z,D3,Prosthodontics,"Ideally, i would have adjusted occlusion more following cementation.","I found the occlusion adjustment was a lot. What could I do differently when sending it off to the lab? I have PVS of both arches, a bite registration in pink wax, and I sent my articulator.",2021-2022,time crown impression denture occlusion bite tray
R_Wd6yh1SZkM7jsYx,t_3,0.9703703703703703,2021-10-15T11:50:50Z,D3,Exam/Tx Plan,Obtaining additional dental clearance from patients different provider in ahead of time so patient can move forward with the treatment plan accordingly.,NA,2021-2022,exam time patient plan complete faculty appointment
R_WDm9so2L5N4FR8l,t_1,0.5636363636363636,2021-05-13T21:06:58Z,D3,Restorative,Be sure to take a look at the xrays for interproximal lesions since they can be tough to find clinically sometimes.,NA,2021-2022,caries patient plan treatment tooth lesion option
R_WDNzDIbo2ikC0cV,t_3,0.8400000000000001,2021-01-13T14:44:42Z,D3,Prosthodontics,Procedure went smooth.,NA,2020-2021,exam time patient plan complete faculty appointment
R_WdOLfW7cvZoKPPr,t_3,0.8079999999999999,2021-05-22T06:22:42Z,D3,Restorative,I would ask the pt to write down a list of their medications ahead of time so nothing is left out for their health history and accurate dosages are recorded,NA,2021-2022,exam time patient plan complete faculty appointment
R_WdpRBrxitW7c3q9,t_1,0.8857142857142858,2020-10-12T14:01:56Z,D3,Exam/Tx Plan,I learned about cracked teeth.,NA,2020-2021,caries patient plan treatment tooth lesion option
R_We3eDyMjL1HSlwZ,t_5,0.9652173913043478,2021-11-02T21:29:27Z,D3,Restorative,Improve packing of retraction cord in order to achieve adequate isolation and ideal cervical restorations.,None at this time. Thank you for working with me!,2021-2022,contact margin prep composite restoration bur remove
R_WePuSIccj25TKM1,t_4,0.7333333333333334,2021-10-11T21:45:04Z,D3,Prosthodontics,Know how to set up the face bow better,NA,2021-2022,time crown impression denture occlusion bite tray
R_Wfb1t031i12O5gd,t_3,0.9466666666666667,2021-07-31T16:12:02Z,D3,Exam/Tx Plan,Next time I would like to use my time more efficiently. I finished the exam early enough where I could have also got the patients cleaning done too.,NA,2021-2022,exam time patient plan complete faculty appointment
R_WfcP7ZrFPUrL83v,t_4,0.4378378378378378,2020-09-14T20:07:09Z,D3,Restorative,I would like to be more mentally organized and think more ahead so I do not have to call for a runner as many times and prevent wasting additional time.,"Would it be better to use an optragate for anterior restorations, or is a cotton roll/finger sufficient for isolation.",2020-2021,time crown impression denture occlusion bite tray
R_WfncBME8m5F75Wp,t_3,0.7846153846153846,2021-06-04T14:33:05Z,D3,Periodontics,Next time I would like to be prepared with more reasons for the patient on why to get an implant sooner rather than later.,NA,2021-2022,exam time patient plan complete faculty appointment
R_WfzOe92YwlkrUQN,t_2,0.8352941176470587,2021-06-30T04:18:00Z,D3,Periodontics,Focus better on areas with overhangs and areas that have profuse bleeding when probed with perio probe after initial prophy,NA,2021-2022,time calculus hand instrument molar scale probe
R_WiAk27ErkCXkaTD,t_4,0.9466666666666667,2021-02-22T17:13:35Z,D3,Prosthodontics,"Next time, I will know how to best use the 2-prong pliers to adjust the clasps. I also learned that you need to adjust the clasp on the side that seems to be lifting up.",NA,2020-2021,time crown impression denture occlusion bite tray
R_Wicazz6Q3nZROzD,t_2,0.7485714285714286,2021-11-03T03:42:12Z,D3,Periodontics,One thing I would differently is practice using area specific curettes when removing calculus. I typically like using the 4R/4L and can be relatively thorough but there will be areas I will not be able to reach as effectively with just that instrument. This is a goal of mine in the next perio cases I encounter. Thank you so much for your help today Dr. Richards!,NA,2021-2022,time calculus hand instrument molar scale probe
R_WidFaV0EdZ1WhKF,t_3,0.9384615384615385,2021-04-18T23:08:20Z,D3,Exam/Tx Plan,Review radiographs ahead of time to be more efficient during appointment,NA,2020-2021,exam time patient plan complete faculty appointment
R_WiHtKyhIMWR4sxj,t_4,0.9619047619047618,2021-02-24T17:35:38Z,D3,Prosthodontics,"Since this was my first time delivering dentures, I hope that next time I will know how to reduce areas of pressure on the denture and what to look for in terms of occlusion.",NA,2020-2021,time crown impression denture occlusion bite tray
R_WiIEldwuV3wopsB,t_3,0.8400000000000001,2021-10-28T21:09:40Z,D3,Periodontics,time management,NA,2021-2022,exam time patient plan complete faculty appointment
R_Wj1Iq2IAFfJ2xEt,t_2,0.6888888888888889,2021-10-09T01:03:01Z,D3,Periodontics,next time I will try to use the hand instruments more effectively.,NA,2021-2022,time calculus hand instrument molar scale probe
R_Wj3pWehaWN5r9XH,t_1,0.8162162162162162,2021-06-28T21:04:14Z,D3,Exam/Tx Plan,I would love to provide more complete treatment options to the patient. I did not think that crown lengthini9gn would even help in the case of #12,"Clinically, what is the prognosis of a tooth like #12 that had extensive decay getting a RT, crown lengthening, and a new crown vs just getting an implant?",2021-2022,caries patient plan treatment tooth lesion option
R_Wj6mfz375Z8DCyR,t_3,0.9529411764705882,2021-06-22T01:10:58Z,D3,Exam/Tx Plan,One thing that I would like to do differently next time is managing the time better to finish on time.,What can I do differently next time? Thank you Dr. Campos!,2021-2022,exam time patient plan complete faculty appointment
R_WjOhqeytrGcQj05,t_3,0.9384615384615385,2021-05-11T21:13:12Z,D3,Periodontics,I would like to be faster in my cleaning and more organized while doing the treatment note.,no questions,2021-2022,exam time patient plan complete faculty appointment
R_WjsBdpsFEoJOgTv,t_5,0.5755102040816327,2020-10-20T17:09:41Z,D3,Restorative,"I did a composite core restoration on previously RCT tooth #19. Dr. Krezel recommended I use regular Filtek composite for the core. I had never done a core before. Next time, I will place the rubber dam with the patient sitting back, and I will review the different core materials' indications.",NA,2020-2021,contact margin prep composite restoration bur remove
R_WjvvHDdjx2jGxY5,t_1,0.9384615384615385,2021-11-16T21:51:35Z,D3,Periodontics,Include thorough OHI instruction in the note.,Thanks Dr. Hartzell!,2021-2022,caries patient plan treatment tooth lesion option
R_Wk5CFMgrKF8BF2p,t_5,0.4434782608695652,2021-02-09T13:25:15Z,D3,Prosthodontics,"I would like to improve in the area of adjusting interproximal contacts for crowns. From my own observations, I err too far on the side of caution and when the crown is fully cemented, the contacts are tighter than I had hoped.",NA,2020-2021,contact margin prep composite restoration bur remove
R_Wk8LRGaECT9odMJ,t_1,0.8612244897959185,2021-09-18T02:12:54Z,D3,Prosthodontics,"I would like to know when to push for txs or procedures for my pts. We get to see pts in vulnerable states such as shock from hearing they need multiple fillings, root canals, crown(s), etc. Financial decisions come in to play, and even lack of at OH regimen for pts who may suffer from congenital cognitive impairments and their care takers. With this pt, I'm going to convince the mother of the pt to accept the gingivectomy since the pt needs one in order to keep their longevity of their current dentition.",NA,2021-2022,caries patient plan treatment tooth lesion option
R_Wk91uB7GxKYnniN,t_1,0.7473684210526316,2021-04-15T20:26:51Z,D3,Prosthodontics,"I accidentally told the patient best case scenario we can put the crown back on and worst case we will have to make you a new one. The worst case was extraction, and that's what we have to do so I am disappointed in my underestimation of the issue",NA,2020-2021,caries patient plan treatment tooth lesion option
R_WkBK9pqOoD2gKwV,t_1,0.8057142857142857,2021-06-29T01:47:22Z,D3,Restorative,Patient mentioned that the previous dental provider had the same problem with the anesthesia. Next time I plan to read the notes more carefully.,Do you think it would be a good option to use SDF on that occlusal cavity? Thank you Dr. Campos!!,2021-2022,caries patient plan treatment tooth lesion option
R_WkglkZlYWYqDOy5,t_1,0.5368421052631579,2021-03-26T20:01:15Z,D3,Exam/Tx Plan,"I missed two spots of horizontal fracture along the cusp of teeth, I would like to be able to see that clinically and diagnose it before the doctor comes and takes a look.",NA,2020-2021,caries patient plan treatment tooth lesion option
R_wKJIMdmugbihqbD,t_5,0.5466666666666666,2021-03-23T23:52:50Z,D3,Restorative,"Next time, I would like to spend less time selecting a composite shade in non-esthetic areas.",NA,2020-2021,contact margin prep composite restoration bur remove
R_wL88IvHax75EsHD,t_2,0.9868852459016394,2021-06-10T15:49:26Z,D3,Periodontics,"I would like to improve my adaption of the piezo tip to the lingual side of the mandibular anterior teeth in order to provide a more efficient prophylaxis experience for my patients. It took me a while to get the correct adaptation and remove the calculus. I would also like to get more in the habit of maintaining a set routine during my cleaning (ie. using the same quadrant order each time) in order to ensure I do not miss any spots, or hesitate to wonder if I cleaned all quadrants.",NA,2021-2022,time calculus hand instrument molar scale probe
R_wLBGsv0ivyFWDzr,t_5,0.5586206896551724,2021-11-19T14:49:44Z,D3,Exam/Tx Plan,Knowing where to add in the perio diagnosis and prognosis for the clinical summary. Thank you for your help today!,When restoring the fractured cusp for #3L. Would you first roughen the area lightly with a bur and then etch/bond the composite? Thank you!,2021-2022,contact margin prep composite restoration bur remove
