response_date	response_id	response_value	student_year	question	proc
2021-10-26 22:26:04	R_3D6gv0xjvMfjVT2	Thanks for explaining the prophy process/instrumentation for implants to me, Dr. Richards! 	D3	improvement	Periodontics
2021-10-01 02:51:01	R_3D71kyGiRPGtkGn	I would like to implement the learning from our discussion today. I did come home and read about Results of periodontal therapy related to tooth type that you mentioned today and I feel more prepared to apply this for my patients in the time to come.	D3	improvement	Exam/Tx Plan
2021-10-01 02:51:01	R_3D71kyGiRPGtkGn	Thank you so much Dr. Britt. Todays discussion has actually cleared out so many things about prognosis for me and I feel better equipped to determine that for my patients. Discussions with you during patient care always enlighten me and I really cant thank you enough for being super patient while mentoring and guiding me. I am really looking forward to working with you and applying the clinical knowledge that you shared today for some exciting cases in the coming weeks. 	D3	question	Exam/Tx Plan
2021-11-04 21:39:07	R_3D74kH01c0OCs8p	Next time I would like to take previous restorative history and caries risk into account more when treatment planning restos.	D3	improvement	Exam/Tx Plan
2021-06-09 23:05:44	R_3D7uNFkEEgyLuVU	I would try to coordinate my timing of putting faculty request for perio and restorative faculty better next time.	D3	improvement	Restorative
2021-06-09 23:05:44	R_3D7uNFkEEgyLuVU	Thank you so much Dr.Pobocik! As always, it is great working with you. New things to learn about Axium everytime :)	D3	question	Restorative
2021-05-27 21:13:08	R_3D89l4eZvKR6WPQ	Clean any food impaction during initial exam before getting faculty to check (Ill take your advice Dr. Miller)	D3	improvement	Periodontics
2021-05-27 21:13:08	R_3D89l4eZvKR6WPQ	None, it was great working with you today!	D3	question	Periodontics
2021-06-29 11:47:25	R_3D8Dr5NbJfOCdKI	Being able to determine the source of pain in patients jaw	D3	improvement	Exam/Tx Plan
2021-06-16 19:35:50	R_3DbZ65FpkuxVUow	Be more time efficient 	D3	improvement	Restorative
2021-10-08 21:06:05	R_3Dc35SSWo4OdJRT	I would like to better clear some of the calculus during my cleaning.	D3	improvement	Exam/Tx Plan
2021-07-12 20:25:06	R_3DceEDtdP4mJvH8	In the future, I would make sure to check the furcation areas of molars for any deposits or buildup.	D3	improvement	Periodontics
2021-10-01 03:13:49	R_3DcPLVzFOiIbnIn	I would to avoid the impression material going a little too far down the patient's throat. 	D3	improvement	Prosthodontics
2021-10-01 03:13:49	R_3DcPLVzFOiIbnIn	thank you for your help today	D3	question	Prosthodontics
2021-05-20 00:05:53	R_3Dd7fLWxtoulqjA	Next time, I'd like to take more time with my intraoral exam and caries detection. Today we planned a complicated case after finding caries at the margin of a crown. However, the faculty detected caries before I did. 	D3	improvement	Exam/Tx Plan
2021-05-20 00:05:53	R_3Dd7fLWxtoulqjA	Where can I look up more information about the CR to determine restorability procedure? Once you remove caries, do you create a temporary for the access before sending to perio for crown lengthening? 	D3	question	Exam/Tx Plan
2021-11-03 01:09:18	R_3dDIyspIELTJJyr	I had a tough time isolating the prep at first when trying to restore and I wish I had gotten it set up better with multiple cotton rolls in addition to the dry angle to help block out the patients tongue better. 	D3	improvement	Restorative
2021-11-03 01:09:18	R_3dDIyspIELTJJyr	none, thank you so much for your help today! 	D3	question	Restorative
2021-10-05 23:27:19	R_3DdO0l00sif7HrG	Find a better way to isolate. The patient had a very active tongue and we weren't able to rubber dam. I tried cotton rolls, dri-angles, the svedopter suction, but nothing worked well 	D3	improvement	Restorative
2021-06-02 23:11:44	R_3DdQz9CRH77Ot9Q	Next time I would like to have things more organized on the computer so I dont delay the faculty when they come over for swipes. I will make sure I have everything completed and signed before I request faculty to come to my chair in the future. 	D3	improvement	Exam/Tx Plan
2021-10-23 13:56:08	R_3DeHfpNgccIHxi0	Ideally would use a piezo, but dispensing didnt have any! 	D3	improvement	Periodontics
2021-11-19 00:27:22	R_3dEM4in8mNOWwee	Next time, I will be sure to use this technique before just re making the crown. Thanks as always! I appreciate your informative yet approachable teaching style which is always impactful and practical. 	D3	improvement	Restorative
2021-11-22 22:02:48	R_3Devx1Zaz7pZAJo	Next time I will use the piezo to clean the area just below the contact of the teeth	D3	improvement	Periodontics
2021-06-21 17:09:32	R_3dGOcr0VOkQWn5R	I would like to work on scaling lower anterior to improve my access to removing calculus from these areas. Also get more comfortable scaling sub-gingivally	D3	improvement	Periodontics
2021-08-13 21:53:58	R_3dGQKRRAsWbVTkt	Next time i will manipulate the composite less. By constantly trying to smooth it with the composite instruments I feel it slowed me down and also caused the composite to not adapt the way I wanted too. Next time, i can remove a reasonable amount of flash and cure and just use polish instruments to take some areas down or re-contour (within reason) 	D3	improvement	Restorative
2021-05-27 19:38:34	R_3dHfo8UampADe7L	I would like to get better at detecting caries vs stain. Example: the stain on the mesial of 15 today which I believed was caries, you quickly knew that it was stain. I would like to get better at being able to do this myself.	D3	improvement	Restorative
2021-07-26 17:15:20	R_3DhYuo83sA6MitC	Next time I would like to be more confident in my decision making (dental materials, retention grooves etc.). 	D3	improvement	Restorative
2021-07-26 17:15:20	R_3DhYuo83sA6MitC	Thanks for you help today, Dr. Sweier! I am curious as to what point would you make the decision to introduce a liner into restorative treatment?	D3	question	Restorative
2021-10-08 21:48:18	R_3DjesCWcIe6mAIr	Use correct PZ tip to be more efficient at removing calc in some areas.	D3	improvement	Periodontics
2021-10-08 21:48:18	R_3DjesCWcIe6mAIr	None at this time 	D3	question	Periodontics
2021-10-20 21:01:57	R_3dLnx4Wr7h8aIfC	I just want to continue to work on time management and get faster at my skills! 	D3	improvement	Restorative
2021-10-20 21:01:57	R_3dLnx4Wr7h8aIfC	Thank you for your help yesterday! 	D3	question	Restorative
2021-07-13 17:34:27	R_3dMp2Sti2ac0gVc	Removing sharp spots 	D3	improvement	Restorative
2021-09-29 01:23:35	R_3DnbNhVWHDYxGyq	Next time I will focus more on my ergonomics and seating position.	D3	improvement	Restorative
2021-10-01 03:11:55	R_3DnJJxrG74LiJBq	I would like to have adapted my instruments a bit better below the gum line. 	D3	improvement	Periodontics
2021-10-01 03:11:55	R_3DnJJxrG74LiJBq	thank you for your help today	D3	question	Periodontics
2021-08-05 23:18:50	R_3Do5AHyimBIujoo	When evaluating areas of recession, I will now take a closer look at the amount of attached gingiva surrounding the tooth. This can be indicative of the tooth's prognosis and whether or not periodontal surgery is a good option to consider. 	D3	improvement	Periodontics
2021-08-05 23:18:50	R_3Do5AHyimBIujoo	No questions 	D3	question	Periodontics
2021-07-19 14:58:11	R_3DoHyjmkDmU4Ku0	Continue to focus on the patients problem areas, such as the lingual of mandibular anteriors, and improve ability to feel for sub gingival calculus 	D3	improvement	Periodontics
2021-10-14 13:03:48	R_3DokB3Tq4jb6TuA	There is a bit of a language barrier with the patient, so next time I will bring out the mirror and have him show me how he is using his home hygiene tools so I am confident he fully understands. 	D3	improvement	Periodontics
2021-10-14 13:03:48	R_3DokB3Tq4jb6TuA	Thanks Dr. Padbury!	D3	question	Periodontics
2021-07-13 10:46:58	R_3Dono5KKNyIL760	One thing that I would like to do differently next time is to be more efficient in time management. I did not get a start check until 8:50 am because my patient showed up late and I was not able to work faster to make up the lost time. We therefore did not get to her cleaning, which was what she wanted to get done. Hopefully in the future I can work faster and also ask my patient to come in earlier for her appointment to start more efficiently.	D3	improvement	Exam/Tx Plan
2021-05-26 03:13:56	R_3DpA1GBWssXabkW	One thing that I would like to do differently next time is managing the time better.	D3	improvement	Exam/Tx Plan
2021-05-26 03:13:56	R_3DpA1GBWssXabkW	It is my understanding that the patient needs one exam per year in order to do a prophylaxis or any other treatment. Does an update exam D0150UP count in this case as an official exam? Thank you Dr. Hamerink. 	D3	question	Exam/Tx Plan
2021-11-12 18:16:31	R_3DpgNS9XXKhNGR4	I would like to work a little bit faster next time, but overall I was happy with how the appointment went 	D3	improvement	Prosthodontics
2021-11-12 18:16:31	R_3DpgNS9XXKhNGR4	none 	D3	question	Prosthodontics
2021-08-06 17:51:32	R_3DpRvmdjvs6fb4V	I think I could always just get better at how to deal with difficult patients and setting up better expectations for the patients at the start of every appointment. Thank you for your help today dr krezel !	D3	improvement	Prosthodontics
2021-11-11 22:01:37	R_3DpxrH8lkyh7QPe	I would like to start the CEREC up prior to the appointment.	D3	improvement	Prosthodontics
2021-05-04 18:40:29	R_3Dqgzng43zhjTPW	I would review how to use the universal curettes versus area specific.	D3	improvement	Periodontics
2021-05-14 21:04:41	R_3dQjTIIE5jqhKTZ	I would like to present my findings in a more organized and calm manner. This was my third patient, so I understand I have a lot of improvement to make to the faculty. 	D3	improvement	Exam/Tx Plan
2021-05-14 21:04:41	R_3dQjTIIE5jqhKTZ	How could I better present my findings to faculty?	D3	question	Exam/Tx Plan
2021-11-19 22:44:06	R_3DqMDQZsjDR13lD	This was a good reminder that its always important to present all options to patients even when one seems like it may be the more plausible/better option. Its ultimately up to them. 	D3	improvement	Restorative
